College Code,College Name,Seat Category,City,branch,closing_rank
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),73933
E053,"Gopalan College of Engineering And Management-Whitefield, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),89084
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,Shivamogga,CD-Computer Science & Engineering (Data Science),104928
E071,"Karavali Institute of Technology-Kottara, Mangaluru",GM,Mangaluru,CD-Computer Science & Engineering (Data Science),20301
E075,"KNS Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),103486
E076,"M.S. Engineering College-Sadahalli, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),71433
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Mandya,CD-Computer Science & Engineering (Data Science),93285
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),106136
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,Mandya,CD-Computer Science & Engineering (Data Science),14814
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,Shivamogga,CD-Computer Science & Engineering (Data Science),35090
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),503
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,CD-Computer Science & Engineering (Data Science),2557
E096,"R.L. Jalappa Institute of Technology-Kodigehalli, Doddaballapur",GM,Doddaballapur,CD-Computer Science & Engineering (Data Science),84087
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),23071
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,Bengaluru,CD-Computer Science & Engineering (Data Science),58845
E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",GM,Bidar,CD-Computer Science & Engineering (Data Science),83596
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),37893
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,Bengaluru,CD-Computer Science & Engineering (Data Science),109296
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),111623
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),67261
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),14919
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,Bengaluru,CD-Computer Science & Engineering (Data Science),50137
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),93050
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),92682
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,Mysuru,CD-Computer Science & Engineering (Data Science),101487
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),51070
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),13394
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",KKR,Bengaluru,CD-Computer Science & Engineering (Data Science),83441
E172,"Mysore College of Engineering and Management-Chikkahalli, Mysuru",GM,Mysuru,CD-Computer Science & Engineering (Data Science),109338
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),36441
E173,"Presidency University-Yelahanka, Bengaluru",KKR,Bengaluru,CD-Computer Science & Engineering (Data Science),93275
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bengaluru,CD-Computer Science & Engineering (Data Science),30037
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",KKR,Bengaluru,CD-Computer Science & Engineering (Data Science),85641
E217,"Harsha Institute of Technology-Nelamangala Taluk, Bangalore Rural",GM,Bangalore Rural,CD-Computer Science & Engineering (Data Science),111222
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,Bengaluru,CE-Computer Engineering,71241
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Mandya,CE-Computer Engineering,96870
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,Shivamogga,CE-Computer Engineering,42375
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bengaluru,CE-Computer Engineering,36091
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,CG-Computer Science & Design,5470
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,CG-Computer Science & Design,20402
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,Bengaluru,CG-Computer Science & Design,110510
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,Shivamogga,CG-Computer Science & Design,56946
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,Bengaluru,CG-Computer Science & Design,94773
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,Chikkaballapur,CG-Computer Science & Design,50876
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,Bengaluru,CG-Computer Science & Design,91844
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Davangere,CH-Chemical Engineering,94423
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bengaluru,CH-Chemical Engineering,16340
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bengaluru,CH-Chemical Engineering,76894
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,CH-Chemical Engineering,22504
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,CH-Chemical Engineering,44202
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,Belagavi,CH-Chemical Engineering,77219
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",KKR,Belagavi,CH-Chemical Engineering,84413
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,CH-Chemical Engineering,16405
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,CH-Chemical Engineering,44791
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,CH-Chemical Engineering,6632
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,CH-Chemical Engineering,42015
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,Dharwad,CH-Chemical Engineering,70048
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",KKR,Dharwad,CH-Chemical Engineering,101383
E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",GM,Bengaluru Rural,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),111733
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),83269
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),92917
E011,"APS College of Engineering-Kanakapura Road, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),75328
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),13525
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),44538
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),19366
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),43815
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),79690
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),97034
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),71697
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),83430
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),50209
E053,"Gopalan College of Engineering And Management-Whitefield, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),104372
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),41931
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",KKR,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),85204
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),22983
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),65823
E061,JSS Science and Technology University-Mysuru,GM,,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),10684
E061,JSS Science and Technology University-Mysuru,KKR,,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),21554
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,Belagavi,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),43519
E064,"Jain College of Engineering and Research-Udyambag, Belagavi",GM,Belagavi,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),76523
E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",GM,Dakshina Kannada,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),83852
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Belagavi,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),38321
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",KKR,Belagavi,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),68804
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),1233
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),8281
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Mandya,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),84629
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,Hassan,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),86343
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",KKR,Hassan,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),90991
E080,"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru",GM,Mangaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),104858
E081,"Moodalakatte Institute of Technology-Moodalakatte, Udupi",GM,Udupi,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),65473
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),104925
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),110636
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",GM,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),9902
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",KKR,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),29334
E088,"Navodaya Institute of Technology-Bijangera, Raichur",GM,Raichur,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),89470
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,Mandya,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),9745
E089,"P.E.S.College of Engineering-PES College Road, Mandya",KKR,Mandya,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),103061
E094,"Proudhadevaraya Institute of Technology-TB Dam Road, Hosapete",GM,Hosapete,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),50341
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),517
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),2048
E096,"R.L. Jalappa Institute of Technology-Kodigehalli, Doddaballapur",GM,Doddaballapur,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),106963
E102,"Rao Bahadur Y Mahabaleswarappa Engineering College-Cantonment, Ballari",GM,Ballari,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),92820
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),23817
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),58192
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,Chikkaballapur,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),105536
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,Mangaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),76763
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),110575
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,Tumakuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),11279
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,Tumakuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),23523
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",GM,Gadag,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),80171
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),51087
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",KKR,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),95881
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),87560
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),60538
E164,"Reva University-Yelahanka, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),12812
E164,"Reva University-Yelahanka, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),57158
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),6792
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),71243
E172,"Mysore College of Engineering and Management-Chikkahalli, Mysuru",GM,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),100014
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),29510
E173,"Presidency University-Yelahanka, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),86987
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),28594
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),80417
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),10780
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",KKR,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),25876
E205,"Vijaya Vittala Institution of Technology-Kothanur, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),109004
E208,"A.G.M Rural College of Engineering and Technology-Varur, Hubballi",GM,Hubballi,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),101469
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,Bengaluru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),79094
E215,"Cauvery College of Engineering-KBL Layout, Mysuru",GM,Mysuru,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),105087
E216,"New Ebenezer Institute of Technology - Kothanur, Bangalore",GM,Bangalore,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),41235
E217,"Harsha Institute of Technology-Nelamangala Taluk, Bangalore Rural",GM,Bangalore Rural,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),110476
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,Bengaluru,CM-Computer & Communication Engineering,102147
E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,Bengaluru,CO-Computer Science & Engineering (IOT),106469
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,Bengaluru,CO-Computer Science & Engineering (IOT),30059
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",KKR,Bengaluru,CO-Computer Science & Engineering (IOT),75713
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,CO-Computer Science & Engineering (IOT),40876
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,29900
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,71316
E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,81896
E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,84428
E004,"Adichunchanagiri Institute Of Technology-Jyothi Nagara, Chikkamagaluru",GM,Chikkamagaluru,CS-Computer Science & Engineering,109207
E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",GM,Bengaluru Rural,CS-Computer Science & Engineering,86010
E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",KKR,Bengaluru Rural,CS-Computer Science & Engineering,94242
E006,"Alvas Institute of Engineering and Technology-Moodbidri, Mangaluru",GM,Mangaluru,CS-Computer Science & Engineering,110618
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,82017
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,108388
E009,"Angadi Institute of Technology and Management-Savagaon Road, Belagavi",GM,Belagavi,CS-Computer Science & Engineering,110388
E011,"APS College of Engineering-Kanakapura Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110299
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,65235
E012,"Atria Institute of Technology-Hebbal, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,107333
E013,"Akshaya Institute of Technology-Koratagere Road, Tumakuru",GM,Tumakuru,CS-Computer Science & Engineering,108040
E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",GM,Belagavi,CS-Computer Science & Engineering,97950
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,16152
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,44870
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,Hubballi,CS-Computer Science & Engineering,21484
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",KKR,Hubballi,CS-Computer Science & Engineering,37237
E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",GM,Ballari,CS-Computer Science & Engineering,96362
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,6414
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,21322
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,80385
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Davangere,CS-Computer Science & Engineering,89491
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,Bagalkote,CS-Computer Science & Engineering,69404
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",KKR,Bagalkote,CS-Computer Science & Engineering,93452
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura",GM,Vijayapura,CS-Computer Science & Engineering,108471
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,2409
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,10732
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,10371
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,33907
E030,"Brindavan College of Engineering-Yelahanka, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,109698
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,13114
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,39362
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,35643
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,109468
E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",GM,Tumakuru,CS-Computer Science & Engineering,110106
E037,"City Engineering College-Doddakalasandra, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,109524
E038,"Coorg Institute of Technology-Ponnampet, South Kodagu",GM,South Kodagu,CS-Computer Science & Engineering,72739
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,19681
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,46728
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,3766
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,17350
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,82819
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,24860
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,53225
E043,"Yenepoya Institute of Technology formerly known as Dr. M V Shetty Institute of Technology-Moodbidri, Mangaluru",GM,Mangaluru,CS-Computer Science & Engineering,99571
E044,"Dr.Shri Shri Shivakumara Mahaswamy College of Engineering-Nelamangala, Bengaluru Rural",GM,Bengaluru Rural,CS-Computer Science & Engineering,56929
E045,"Dr H N National College Of Engineering-Jayanagar, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,92842
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,53030
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110697
E049,"Garden City University-Old Madras Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,53666
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,45308
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,102628
E051,"GM Institute of Technology-P B Road, Davangere",GM,Davangere,CS-Computer Science & Engineering,110850
E053,"Gopalan College of Engineering And Management-Whitefield, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,85763
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,37767
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",KKR,Mysuru,CS-Computer Science & Engineering,95894
E056,"H.K.E.Societys P.D.A. College of Engineering-Aiwan E Shahi area, Kalaburgi",GM,Kalaburgi,CS-Computer Science & Engineering,106601
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology University-Manasagangothri, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,3110
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology University-Manasagangothri, Mysuru",KKR,Mysuru,CS-Computer Science & Engineering,15540
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,Shivamogga,CS-Computer Science & Engineering,90424
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,20459
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,55604
E061,JSS Science and Technology University-Mysuru,GM,,CS-Computer Science & Engineering,10249
E061,JSS Science and Technology University-Mysuru,KKR,,CS-Computer Science & Engineering,24156
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,Belagavi,CS-Computer Science & Engineering,79636
E064,"Jain College of Engineering and Research-Udyambag, Belagavi",GM,Belagavi,CS-Computer Science & Engineering,103800
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,Belagavi,CS-Computer Science & Engineering,48099
E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,Belagavi,CS-Computer Science & Engineering,85534
E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,106267
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,72740
